age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Private,168936,CommunityCollege,11,Separated,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
65,Local-gov,180869,CommunityCollege,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
34,Private,162814,HighGrad,9,Separated,Protective-serv,Not-in-family,Black,Male,0,0,45,United-States,<=50K
54,,185936,dropout,5,Separated,,Not-in-family,White,Female,0,0,15,United-States,<=50K
37,Self-emp-not-inc,243587,CommunityCollege,10,Separated,Other-service,Own-child,White,Female,0,0,40,Cuba,<=50K
51,Private,122288,CommunityCollege,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,36,United-States,<=50K
30,Private,156890,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,391867,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,138966,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,38,United-States,<=50K
21,Private,231573,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
70,,167358,dropout,5,Widowed,,Unmarried,White,Female,1111,0,15,United-States,<=50K
58,Self-emp-not-inc,147653,dropout,6,Married,Craft-repair,Wife,White,Female,0,1977,35,,>50K
41,Self-emp-not-inc,38876,CommunityCollege,11,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
31,Self-emp-not-inc,226624,dropout,5,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
41,Private,211731,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,Mexico,<=50K
42,Private,266084,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,7298,0,45,United-States,>50K
28,Private,138692,CommunityCollege,10,NotMarried,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
67,,274451,dropout,4,Married,,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-inc,185497,Bachelors,13,Married,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,70,,<=50K
23,Private,53513,Bachelors,13,NotMarried,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K
41,Local-gov,137142,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,167990,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,Ireland,<=50K
54,Private,146551,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,54,United-States,>50K
30,Private,130021,dropout,4,Married,Craft-repair,Husband,White,Male,2829,0,40,United-States,<=50K
30,Self-emp-not-inc,146161,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,1887,50,United-States,>50K
41,Local-gov,183224,Masters,14,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Taiwan,>50K
68,Private,32779,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,419,12,United-States,<=50K
37,Private,185359,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,154374,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,2415,60,United-States,>50K
56,Local-gov,183169,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,384308,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,214014,HighGrad,9,NotMarried,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
23,Private,161708,Bachelors,13,NotMarried,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
19,Private,344414,CommunityCollege,10,NotMarried,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,159724,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Local-gov,111252,Masters,14,Married,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
45,Private,267967,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
24,Private,308205,CommunityCollege,10,NotMarried,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
17,Local-gov,173497,dropout,7,NotMarried,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,<=50K
41,Private,90021,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,,<=50K
24,Private,206861,Bachelors,13,NotMarried,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,383306,dropout,8,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,Local-gov,349431,HighGrad,9,Married,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K
24,Private,186495,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
41,Private,176452,HighGrad,9,Married,Tech-support,Husband,White,Male,0,0,40,Peru,<=50K
30,Private,177675,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
23,Private,145111,HighGrad,9,NotMarried,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K
57,Self-emp-not-inc,102058,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Private,297154,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,2407,0,40,United-States,<=50K
54,Private,212960,Bachelors,13,Married,Sales,Husband,White,Male,0,0,35,United-States,>50K
40,Private,199599,dropout,6,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
66,Private,151227,Bachelors,13,Married,Other-service,Husband,White,Male,0,0,40,United-States,>50K
48,,266337,HighGrad,9,Married,,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,109421,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
48,Private,174386,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,El-Salvador,>50K
29,Private,185127,HighGrad,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
35,,333305,CommunityCollege,10,Married,,Own-child,White,Female,0,0,40,United-States,<=50K
64,Private,312242,CommunityCollege,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
23,Private,81281,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,277700,CommunityCollege,10,Separated,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,<=50K
21,Private,285457,CommunityCollege,10,NotMarried,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
55,Self-emp-not-inc,183810,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
29,Private,326330,CommunityCollege,10,Separated,Exec-managerial,Own-child,White,Female,1831,0,40,United-States,<=50K
31,Local-gov,137537,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,224584,CommunityCollege,10,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
46,Local-gov,65535,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
25,Private,397962,HighGrad,9,NotMarried,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
40,Private,200574,CommunityCollege,12,Married,Tech-support,Husband,White,Male,0,0,44,United-States,<=50K
48,Private,159854,dropout,2,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,Local-gov,229223,CommunityCollege,11,Married,Prof-specialty,Wife,White,Female,7688,0,36,United-States,>50K
30,Private,188146,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States,<=50K
23,Private,148709,HighGrad,9,Separated,Handlers-cleaners,Other-relative,White,Female,0,0,40,United-States,<=50K
53,Self-emp-inc,263925,HighGrad,9,Married,Sales,Husband,White,Male,99999,0,40,United-States,>50K
42,State-gov,160369,HighGrad,9,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
39,State-gov,152307,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,296152,CommunityCollege,10,Separated,Exec-managerial,Other-relative,White,Female,594,0,10,United-States,<=50K
36,Private,659504,Bachelors,13,Married,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K
43,Self-emp-inc,135342,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
60,Private,143932,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,185325,HighGrad,9,NotMarried,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
40,Private,266084,CommunityCollege,10,Separated,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
46,Federal-gov,44706,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K
40,Private,114580,HighGrad,9,Married,Exec-managerial,Wife,White,Female,0,0,24,United-States,>50K
58,Private,357788,HighGrad,9,Married,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
43,Private,227065,HighGrad,9,NotMarried,Prof-specialty,Not-in-family,White,Male,4650,0,40,United-States,<=50K
29,Private,29361,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
54,Private,143822,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
27,Self-emp-not-inc,243569,HighGrad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
33,Local-gov,292217,HighGrad,9,Separated,Protective-serv,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,188736,HighGrad,9,Married,Machine-op-inspct,Other-relative,Other,Female,0,0,20,Columbia,<=50K
30,Private,241583,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
73,Private,92298,dropout,7,Married,Machine-op-inspct,Husband,White,Male,0,0,15,United-States,<=50K
42,Private,183319,dropout,3,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
29,Private,152461,Bachelors,13,NotMarried,Prof-specialty,Unmarried,White,Female,14344,0,50,United-States,>50K
22,Private,233624,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
33,Private,190511,dropout,4,Separated,Handlers-cleaners,Not-in-family,White,Male,2176,0,35,United-States,<=50K
20,Private,164574,HighGrad,9,NotMarried,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
30,Private,399088,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
43,Local-gov,198096,HighGrad,9,Married,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
50,Private,172511,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
47,Private,223342,HighGrad,9,Widowed,Adm-clerical,Not-in-family,White,Female,2174,0,40,England,<=50K
53,Private,95519,HighGrad,9,Married,Prof-specialty,Husband,White,Male,0,0,42,United-States,>50K
26,Private,196805,CommunityCollege,10,Married,Transport-moving,Husband,Black,Male,0,0,65,United-States,<=50K
42,Private,26672,CommunityCollege,11,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
47,Private,230136,HighGrad,9,Married,Other-service,Husband,Black,Male,0,0,60,United-States,>50K
18,Private,208103,dropout,7,NotMarried,Other-service,Other-relative,White,Male,0,0,25,United-States,<=50K
35,Private,79050,HighGrad,9,NotMarried,Transport-moving,Unmarried,Black,Male,0,0,72,United-States,<=50K
47,Private,57534,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,187584,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K
26,Local-gov,30793,Bachelors,13,Married,Prof-specialty,Wife,White,Female,0,0,55,United-States,>50K
23,Private,242912,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,4650,0,40,United-States,<=50K
55,Private,223613,dropout,2,Separated,Priv-house-serv,Unmarried,White,Female,0,0,30,Cuba,<=50K
24,Private,211391,dropout,6,NotMarried,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
33,Private,196898,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,,116961,dropout,4,Widowed,,Unmarried,White,Female,0,0,20,United-States,<=50K
39,Private,203070,CommunityCollege,11,Married,Handlers-cleaners,Husband,White,Male,0,0,49,United-States,<=50K
41,Local-gov,352056,CommunityCollege,12,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,,225652,dropout,4,Married,,Husband,White,Male,3411,0,50,United-States,<=50K
60,Private,170310,dropout,3,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,34590,CommunityCollege,10,NotMarried,Farming-fishing,Own-child,White,Male,0,0,60,United-States,<=50K
47,Local-gov,352614,CommunityCollege,12,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
37,Private,31023,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
38,Self-emp-inc,206951,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K
31,Private,191834,HighGrad,9,Separated,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
21,Private,143604,CommunityCollege,10,NotMarried,Sales,Own-child,White,Female,0,0,8,United-States,<=50K
35,Private,189922,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,135315,dropout,5,NotMarried,Sales,Own-child,Other,Female,0,0,32,United-States,<=50K
44,Federal-gov,244054,CommunityCollege,10,Separated,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K
28,Private,33798,CommunityCollege,11,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-inc,28765,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
36,State-gov,196348,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
52,Private,196894,dropout,7,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Federal-gov,299831,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,880,40,United-States,<=50K
23,Local-gov,287988,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Federal-gov,73514,Bachelors,13,NotMarried,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
22,Private,29810,CommunityCollege,10,NotMarried,Transport-moving,Own-child,White,Female,0,0,30,United-States,<=50K
67,,132057,HighGrad,9,Married,,Husband,Black,Male,0,0,20,United-States,<=50K
23,Private,174413,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,134566,Masters,14,Married,Sales,Husband,White,Male,0,0,20,United-States,<=50K
56,Private,65325,Bachelors,13,Married,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,340940,Bachelors,13,Married,Sales,Husband,White,Male,7298,0,60,United-States,>50K
71,Private,180117,dropout,6,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,114288,HighGrad,9,Separated,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,120629,CommunityCollege,10,Widowed,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
55,Local-gov,88856,dropout,4,NotMarried,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,Private,110142,HighGrad,9,NotMarried,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,100875,dropout,7,NotMarried,Other-service,Unmarried,White,Female,0,0,28,United-States,<=50K
28,Private,261725,HighGrad,9,NotMarried,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
22,Private,333158,HighGrad,9,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0,0,48,United-States,<=50K
48,Private,336540,HighGrad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
37,Federal-gov,470663,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,222868,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,308334,dropout,2,Widowed,Other-service,Unmarried,Other,Female,0,0,30,Mexico,<=50K
22,State-gov,156773,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,15,,<=50K
44,Private,128354,Masters,14,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Self-emp-not-inc,245724,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
42,Private,403187,HighGrad,9,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,Private,179508,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
58,Local-gov,259216,dropout,5,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,274800,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
61,,135285,HighGrad,9,Married,,Husband,White,Male,0,2603,32,United-States,<=50K
20,Private,164441,HighGrad,9,NotMarried,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
24,State-gov,324637,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,215323,CommunityCollege,11,Separated,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
22,Private,180449,CommunityCollege,10,Married,Handlers-cleaners,Husband,White,Male,0,0,28,United-States,<=50K
74,Self-emp-not-inc,192413,Masters,15,Separated,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,226296,HighGrad,9,Married,Prof-specialty,Husband,White,Male,0,0,51,United-States,<=50K
34,Private,173495,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
32,Private,251701,CommunityCollege,12,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,,<=50K
35,Private,167062,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,292465,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,38245,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
38,Private,450924,dropout,8,Married,Other-service,Husband,White,Male,3942,0,40,United-States,<=50K
42,Private,137698,dropout,3,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
32,Private,207201,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
62,Private,252668,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
59,Self-emp-not-inc,178353,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
